codigoPrestador;representanteLegal;email;nomePrestador;razaoSocial;telefone;celular
1808;Vanessa Martins;inovacao01@inmestra.com.br;Instituto MedCare;Bem-Estar Diagnósticos LTDA;(27) 5531-9105;(43) 99797-5729
1809;Carlos Moreira;suporte01@inmestra.com.br;Clínica ProVida;Bem-Estar Diagnósticos LTDA;(22) 2493-3327;(70) 95996-2235
1811;Fernanda Souza;suporte01@inmestra.com.br;Centro Médico Bem-Estar;Instituto MedCare LTDA;(59) 4065-8293;(51) 92033-5370
1812;Rafael Dias;suporte01@inmestra.com.br;Instituto Saúde e Trabalho;Saúde e Trabalho LTDA;(56) 8689-4159;(64) 94353-6679
1813;Vanessa Martins;inovacao01@inmestra.com.br;Clínica Vida Saudável;Instituto MedCare LTDA;(43) 2059-1798;(23) 97337-8808
1814;Lucas Ferreira;suporte01@inmestra.com.br;Instituto Saúde e Trabalho;Saúde e Trabalho LTDA;(87) 5006-4073;(24) 98794-9964
1815;Lucas Ferreira;suporte01@inmestra.com.br;Centro Médico Bem-Estar;Horizonte Clínicas Integradas;(33) 2654-3103;(95) 97279-6411
1816;Juliana Castro;inovacao01@inmestra.com.br;Clínica Vida Saudável;Corporativa Plus Saúde LTDA;(85) 4337-4106;(35) 91579-5035
1817;Vanessa Martins;suporte01@inmestra.com.br;Centro Médico Bem-Estar;Saúde e Trabalho LTDA;(13) 6579-2557;(55) 96148-8870
1818;Lucas Ferreira;inovacao01@inmestra.com.br;Clínica Vida Saudável;Vida Saudável LTDA;(97) 3372-4305;(50) 94195-3996
1819;Patrícia Andrade;inovacao01@inmestra.com.br;Clínica ProVida;Corporativa Plus Saúde LTDA;(98) 8603-8029;(94) 94216-5955
1820;Fernanda Souza;suporte01@inmestra.com.br;Clínica Horizonte;Corporativa Plus Saúde LTDA;(98) 2593-6100;(31) 92519-8561
1822;João Lima;esocial01@inmestra.com.br;Saúde Integral Ocupacional;Bem-Estar Diagnósticos LTDA;(31) 3541-8591;(68) 96309-5918
1823;João Lima;esocial01@inmestra.com.br;Centro de Diagnóstico Avançado;Corporativa Plus Saúde LTDA;(42) 3043-5686;(59) 99838-1003
1824;Gabriela Rocha;esocial01@inmestra.com.br;Centro de Diagnóstico Avançado;Saúde e Trabalho LTDA;(83) 2407-9869;(51) 95818-4833
1825;João Lima;suporte01@inmestra.com.br;Clínica Horizonte;Instituto MedCare LTDA;(29) 6918-5813;(12) 97822-6080
1827;Thiago Almeida;inovacao01@inmestra.com.br;Instituto Saúde e Trabalho;Bem-Estar Diagnósticos LTDA;(77) 3041-1795;(66) 93817-5860
1828;Rafael Dias;esocial01@inmestra.com.br;Centro Médico Bem-Estar;Saúde e Trabalho LTDA;(59) 6558-5133;(11) 91925-2222
1829;Patrícia Andrade;inovacao01@inmestra.com.br;Clínica Nova Esperança;Instituto MedCare LTDA;(28) 9455-4968;(64) 93405-3001
1830;Juliana Castro;esocial01@inmestra.com.br;Clínica ProVida;Instituto MedCare LTDA;(25) 4447-3609;(63) 95555-7490
1831;Fernanda Souza;suporte01@inmestra.com.br;Centro Médico Bem-Estar;Diagnóstico Avançado S/A;(28) 5336-4786;(89) 93772-1446
1832;Gabriela Rocha;inovacao01@inmestra.com.br;Instituto MedCare;Bem-Estar Diagnósticos LTDA;(17) 9496-4458;(62) 92566-1742
1833;Rafael Dias;esocial01@inmestra.com.br;Centro Médico Bem-Estar;Instituto MedCare LTDA;(83) 6180-5820;(63) 95678-4424
1834;Lucas Ferreira;inovacao01@inmestra.com.br;Centro Médico Bem-Estar;Diagnóstico Avançado S/A;(61) 4660-2649;(75) 98765-4215
1835;Gabriela Rocha;inovacao01@inmestra.com.br;Saúde Integral Ocupacional;Bem-Estar Diagnósticos LTDA;(84) 7010-3660;(75) 97688-8870
1836;Vanessa Martins;suporte01@inmestra.com.br;Clínica Nova Esperança;Instituto MedCare LTDA;(53) 7242-2029;(43) 91216-9926
1837;Rafael Dias;esocial01@inmestra.com.br;Clínica Nova Esperança;Saúde Integral S/A;(36) 5170-5436;(81) 94504-8923
1838;Vanessa Martins;esocial01@inmestra.com.br;Clínica Nova Esperança;Diagnóstico Avançado S/A;(92) 6475-4858;(40) 96294-9438
1839;João Lima;inovacao01@inmestra.com.br;Clínica Nova Esperança;Saúde Integral S/A;(36) 7775-6050;(12) 97732-9522
1840;Thiago Almeida;inovacao01@inmestra.com.br;Instituto Saúde e Trabalho;Corporativa Plus Saúde LTDA;(96) 5888-4344;(54) 94059-8303
1841;Juliana Castro;inovacao01@inmestra.com.br;Instituto Saúde e Trabalho;ProVida Serviços Médicos LTDA;(16) 2483-7742;(65) 96047-9240
1842;Juliana Castro;suporte01@inmestra.com.br;Centro Médico Bem-Estar;Nova Esperança Serviços Médicos LTDA;(48) 7067-3638;(89) 93059-2249
1843;Thiago Almeida;inovacao01@inmestra.com.br;Saúde Corporativa Plus;ProVida Serviços Médicos LTDA;(13) 5009-9955;(38) 98771-4927
1844;Vanessa Martins;esocial01@inmestra.com.br;Saúde Corporativa Plus;Vida Saudável LTDA;(46) 3047-9986;(38) 94801-1956
1845;João Lima;inovacao01@inmestra.com.br;Saúde Corporativa Plus;Horizonte Clínicas Integradas;(79) 2112-8148;(62) 91309-5383
1846;Patrícia Andrade;esocial01@inmestra.com.br;Instituto MedCare;Corporativa Plus Saúde LTDA;(27) 4143-8889;(75) 92825-8663
1847;Patrícia Andrade;inovacao01@inmestra.com.br;Centro Médico Bem-Estar;Horizonte Clínicas Integradas;(64) 5254-8969;(74) 96529-5957
1848;Lucas Ferreira;suporte01@inmestra.com.br;Instituto Saúde e Trabalho;Diagnóstico Avançado S/A;(52) 8650-8692;(37) 91912-5593
1849;João Lima;inovacao01@inmestra.com.br;Saúde Integral Ocupacional;Saúde Integral S/A;(92) 5020-4406;(28) 98781-9863
1850;Vanessa Martins;suporte01@inmestra.com.br;Clínica Nova Esperança;Vida Saudável LTDA;(40) 5392-9568;(57) 94655-3533
1851;Thiago Almeida;inovacao01@inmestra.com.br;Saúde Integral Ocupacional;Horizonte Clínicas Integradas;(66) 8120-1441;(79) 91027-3227
1853;Gabriela Rocha;esocial01@inmestra.com.br;Clínica Vida Saudável;Corporativa Plus Saúde LTDA;(18) 6809-5191;(62) 99645-9170
1854;Thiago Almeida;esocial01@inmestra.com.br;Clínica ProVida;Diagnóstico Avançado S/A;(49) 9541-2510;(12) 92081-4232
1855;Fernanda Souza;suporte01@inmestra.com.br;Clínica ProVida;Diagnóstico Avançado S/A;(90) 2287-1859;(31) 94915-7399
1857;Fernanda Souza;esocial01@inmestra.com.br;Clínica ProVida;Instituto MedCare LTDA;(40) 4918-7931;(11) 97370-8597
1858;Thiago Almeida;esocial01@inmestra.com.br;Clínica Nova Esperança;ProVida Serviços Médicos LTDA;(35) 9780-8314;(89) 91215-7781
1859;João Lima;inovacao01@inmestra.com.br;Clínica Horizonte;ProVida Serviços Médicos LTDA;(18) 7868-7394;(27) 91279-6103
1860;Vanessa Martins;suporte01@inmestra.com.br;Clínica Nova Esperança;Corporativa Plus Saúde LTDA;(15) 9606-9166;(77) 99060-8132
1862;Carlos Moreira;esocial01@inmestra.com.br;Centro Médico Bem-Estar;ProVida Serviços Médicos LTDA;(97) 3202-1044;(67) 95124-1503
1863;Rafael Dias;inovacao01@inmestra.com.br;Saúde Corporativa Plus;Horizonte Clínicas Integradas;(36) 8909-6607;(29) 94317-4636
1866;Lucas Ferreira;suporte01@inmestra.com.br;Instituto Saúde e Trabalho;ProVida Serviços Médicos LTDA;(62) 4118-6320;(56) 91823-6167
1867;Thiago Almeida;esocial01@inmestra.com.br;Instituto Saúde e Trabalho;Saúde Integral S/A;(42) 8440-4438;(97) 93646-2786
1868;Vanessa Martins;esocial01@inmestra.com.br;Centro de Diagnóstico Avançado;Bem-Estar Diagnósticos LTDA;(91) 9056-1588;(64) 93756-5910
1869;Lucas Ferreira;suporte01@inmestra.com.br;Clínica ProVida;Vida Saudável LTDA;(17) 6137-7273;(81) 91865-6973
1870;Lucas Ferreira;esocial01@inmestra.com.br;Saúde Integral Ocupacional;Instituto MedCare LTDA;(33) 9751-4774;(81) 97894-8759
1875;Patrícia Andrade;inovacao01@inmestra.com.br;Centro Médico Bem-Estar;ProVida Serviços Médicos LTDA;(63) 5263-5015;(41) 98486-7703
1876;Carlos Moreira;suporte01@inmestra.com.br;Centro de Diagnóstico Avançado;Horizonte Clínicas Integradas;(77) 2167-2148;(85) 92866-9783
1878;Vanessa Martins;esocial01@inmestra.com.br;Instituto MedCare;Corporativa Plus Saúde LTDA;(48) 7322-1760;(37) 96168-6700
1881;Patrícia Andrade;esocial01@inmestra.com.br;Clínica Vida Saudável;Saúde e Trabalho LTDA;(57) 6327-7762;(66) 95900-1073
1882;Patrícia Andrade;inovacao01@inmestra.com.br;Saúde Integral Ocupacional;ProVida Serviços Médicos LTDA;(46) 2456-1257;(80) 96188-2584
1883;Vanessa Martins;esocial01@inmestra.com.br;Centro de Diagnóstico Avançado;Saúde Integral S/A;(27) 8258-1899;(47) 96067-6302
1884;Carlos Moreira;suporte01@inmestra.com.br;Instituto MedCare;Saúde Integral S/A;(87) 2385-9113;(97) 99274-3490
1885;Fernanda Souza;suporte01@inmestra.com.br;Saúde Integral Ocupacional;ProVida Serviços Médicos LTDA;(78) 5005-7346;(61) 98455-2750
1886;Lucas Ferreira;inovacao01@inmestra.com.br;Instituto MedCare;Instituto MedCare LTDA;(22) 8817-1465;(52) 93452-2445
1887;Fernanda Souza;suporte01@inmestra.com.br;Clínica ProVida;Horizonte Clínicas Integradas;(49) 8297-7897;(88) 99077-5013
1888;Gabriela Rocha;suporte01@inmestra.com.br;Clínica Vida Saudável;Instituto MedCare LTDA;(28) 3522-1924;(72) 93198-2256
1889;Lucas Ferreira;inovacao01@inmestra.com.br;Clínica ProVida;ProVida Serviços Médicos LTDA;(90) 2254-9011;(98) 95924-5775
1890;Fernanda Souza;esocial01@inmestra.com.br;Clínica ProVida;Saúde Integral S/A;(67) 6128-7572;(19) 92272-3363
1894;Rafael Dias;esocial01@inmestra.com.br;Clínica ProVida;Horizonte Clínicas Integradas;(72) 7962-6269;(70) 91579-6326
1895;Thiago Almeida;suporte01@inmestra.com.br;Instituto Saúde e Trabalho;Saúde e Trabalho LTDA;(28) 8284-7655;(19) 94931-8249
1896;Rafael Dias;suporte01@inmestra.com.br;Clínica Horizonte;ProVida Serviços Médicos LTDA;(95) 8930-3683;(62) 97374-2608
1897;Patrícia Andrade;inovacao01@inmestra.com.br;Saúde Integral Ocupacional;ProVida Serviços Médicos LTDA;(68) 6154-4105;(28) 94360-7047
1898;João Lima;esocial01@inmestra.com.br;Clínica Horizonte;Instituto MedCare LTDA;(46) 7524-9610;(70) 94172-6006
1899;Vanessa Martins;inovacao01@inmestra.com.br;Saúde Integral Ocupacional;Vida Saudável LTDA;(79) 7268-4521;(74) 96339-9268
1901;João Lima;inovacao01@inmestra.com.br;Instituto MedCare;Vida Saudável LTDA;(55) 2660-2793;(94) 95478-2112
1903;Thiago Almeida;inovacao01@inmestra.com.br;Clínica ProVida;Instituto MedCare LTDA;(26) 2031-6363;(18) 97287-9377
1904;Gabriela Rocha;suporte01@inmestra.com.br;Instituto MedCare;ProVida Serviços Médicos LTDA;(71) 8718-9509;(99) 94038-8009
1906;Thiago Almeida;inovacao01@inmestra.com.br;Saúde Corporativa Plus;Horizonte Clínicas Integradas;(98) 6798-1158;(18) 96704-4003
1908;Vanessa Martins;suporte01@inmestra.com.br;Saúde Integral Ocupacional;Bem-Estar Diagnósticos LTDA;(33) 7233-3535;(42) 91751-2195
1909;Carlos Moreira;esocial01@inmestra.com.br;Instituto MedCare;Diagnóstico Avançado S/A;(87) 6235-1582;(76) 92198-6213
1910;Patrícia Andrade;suporte01@inmestra.com.br;Saúde Corporativa Plus;Saúde Integral S/A;(45) 6710-9210;(97) 99304-2005
1911;Vanessa Martins;esocial01@inmestra.com.br;Saúde Corporativa Plus;Horizonte Clínicas Integradas;(44) 6391-3671;(21) 96393-3264
1912;Thiago Almeida;suporte01@inmestra.com.br;Centro de Diagnóstico Avançado;Vida Saudável LTDA;(64) 3800-7996;(60) 91019-4430
1913;Thiago Almeida;suporte01@inmestra.com.br;Clínica Vida Saudável;Nova Esperança Serviços Médicos LTDA;(46) 8038-2310;(20) 91340-8035
1914;Lucas Ferreira;inovacao01@inmestra.com.br;Clínica Nova Esperança;Instituto MedCare LTDA;(82) 7395-9197;(82) 99509-1711
1915;Patrícia Andrade;suporte01@inmestra.com.br;Saúde Corporativa Plus;ProVida Serviços Médicos LTDA;(73) 4885-7844;(60) 99747-6292
1916;Lucas Ferreira;suporte01@inmestra.com.br;Clínica Nova Esperança;ProVida Serviços Médicos LTDA;(46) 3897-5841;(70) 92804-1345
1917;Carlos Moreira;inovacao01@inmestra.com.br;Centro de Diagnóstico Avançado;Instituto MedCare LTDA;(59) 6965-2608;(79) 93732-2146
1918;Thiago Almeida;esocial01@inmestra.com.br;Clínica Nova Esperança;Nova Esperança Serviços Médicos LTDA;(47) 9540-4326;(67) 97363-6829
1919;Vanessa Martins;suporte01@inmestra.com.br;Instituto Saúde e Trabalho;Bem-Estar Diagnósticos LTDA;(23) 7514-1124;(56) 92423-5793
1920;Patrícia Andrade;suporte01@inmestra.com.br;Saúde Integral Ocupacional;ProVida Serviços Médicos LTDA;(56) 6399-1799;(63) 94116-6439
1921;Vanessa Martins;esocial01@inmestra.com.br;Clínica Nova Esperança;Instituto MedCare LTDA;(17) 3693-9656;(27) 98090-1751
1922;Gabriela Rocha;inovacao01@inmestra.com.br;Clínica Vida Saudável;Vida Saudável LTDA;(23) 5221-3879;(39) 95439-8707
1923;Thiago Almeida;suporte01@inmestra.com.br;Saúde Corporativa Plus;ProVida Serviços Médicos LTDA;(99) 7980-4774;(19) 91544-9635
1925;Vanessa Martins;inovacao01@inmestra.com.br;Clínica Nova Esperança;Vida Saudável LTDA;(51) 9840-7357;(69) 99720-6052
1927;Rafael Dias;esocial01@inmestra.com.br;Clínica Horizonte;Horizonte Clínicas Integradas;(80) 8469-1987;(28) 95326-1515
1928;Carlos Moreira;inovacao01@inmestra.com.br;Instituto MedCare;ProVida Serviços Médicos LTDA;(75) 3371-9956;(92) 97884-5872
1929;Juliana Castro;esocial01@inmestra.com.br;Clínica Vida Saudável;Diagnóstico Avançado S/A;(99) 6063-5375;(82) 94406-1255
1931;Fernanda Souza;inovacao01@inmestra.com.br;Instituto Saúde e Trabalho;Saúde Integral S/A;(40) 4720-3373;(25) 91519-1947
1932;João Lima;inovacao01@inmestra.com.br;Instituto MedCare;Bem-Estar Diagnósticos LTDA;(87) 6615-8927;(55) 91469-8058
1933;Rafael Dias;suporte01@inmestra.com.br;Centro Médico Bem-Estar;Nova Esperança Serviços Médicos LTDA;(32) 7261-3128;(52) 95540-2595
1935;Fernanda Souza;suporte01@inmestra.com.br;Saúde Integral Ocupacional;Nova Esperança Serviços Médicos LTDA;(88) 3849-7845;(91) 98112-4965
1938;João Lima;suporte01@inmestra.com.br;Centro Médico Bem-Estar;Instituto MedCare LTDA;(33) 4451-2694;(41) 97521-9434
1939;João Lima;inovacao01@inmestra.com.br;Centro Médico Bem-Estar;Saúde Integral S/A;(89) 7109-4428;(65) 92444-5265
1942;Carlos Moreira;suporte01@inmestra.com.br;Saúde Integral Ocupacional;Corporativa Plus Saúde LTDA;(45) 5845-1683;(13) 93078-9669
1943;Carlos Moreira;suporte01@inmestra.com.br;Clínica Nova Esperança;Nova Esperança Serviços Médicos LTDA;(41) 3016-5930;(96) 98889-3814
1945;Rafael Dias;inovacao01@inmestra.com.br;Instituto Saúde e Trabalho;Vida Saudável LTDA;(18) 8975-5474;(45) 95198-3976
1946;Fernanda Souza;inovacao01@inmestra.com.br;Saúde Corporativa Plus;ProVida Serviços Médicos LTDA;(53) 8436-1549;(75) 96090-9331
1948;Gabriela Rocha;inovacao01@inmestra.com.br;Clínica Nova Esperança;Instituto MedCare LTDA;(81) 5055-7163;(69) 92744-4817
1949;Thiago Almeida;inovacao01@inmestra.com.br;Instituto Saúde e Trabalho;ProVida Serviços Médicos LTDA;(16) 4910-9053;(86) 92853-6634
1951;Carlos Moreira;esocial01@inmestra.com.br;Clínica Horizonte;Horizonte Clínicas Integradas;(87) 7431-9994;(38) 95452-9046
1952;Fernanda Souza;suporte01@inmestra.com.br;Saúde Corporativa Plus;Instituto MedCare LTDA;(11) 4771-2334;(80) 96868-8086
1953;Thiago Almeida;inovacao01@inmestra.com.br;Saúde Corporativa Plus;Bem-Estar Diagnósticos LTDA;(69) 6285-8705;(31) 95658-5873
1954;João Lima;inovacao01@inmestra.com.br;Saúde Corporativa Plus;Bem-Estar Diagnósticos LTDA;(51) 9615-6201;(55) 95150-3068
1955;Fernanda Souza;esocial01@inmestra.com.br;Saúde Corporativa Plus;Instituto MedCare LTDA;(57) 7743-2713;(26) 97853-7571
1956;Gabriela Rocha;inovacao01@inmestra.com.br;Clínica Nova Esperança;Saúde Integral S/A;(73) 9741-1996;(18) 95307-7705
1957;Lucas Ferreira;esocial01@inmestra.com.br;Instituto Saúde e Trabalho;Diagnóstico Avançado S/A;(11) 8543-9804;(59) 91932-3514
1959;Lucas Ferreira;esocial01@inmestra.com.br;Centro Médico Bem-Estar;ProVida Serviços Médicos LTDA;(77) 8838-5100;(78) 99942-1766
1961;Thiago Almeida;esocial01@inmestra.com.br;Centro Médico Bem-Estar;Saúde Integral S/A;(12) 4465-2122;(87) 93679-3044
1962;Rafael Dias;esocial01@inmestra.com.br;Clínica Horizonte;Horizonte Clínicas Integradas;(11) 3638-8451;(13) 92217-4773
1963;Patrícia Andrade;inovacao01@inmestra.com.br;Clínica Nova Esperança;Saúde e Trabalho LTDA;(90) 2170-9564;(63) 92746-8732
1964;Vanessa Martins;suporte01@inmestra.com.br;Saúde Corporativa Plus;Horizonte Clínicas Integradas;(60) 2404-3447;(69) 98935-4524
1966;Carlos Moreira;inovacao01@inmestra.com.br;Clínica Nova Esperança;Vida Saudável LTDA;(60) 3258-4694;(94) 98297-7047
1968;Patrícia Andrade;inovacao01@inmestra.com.br;Clínica ProVida;Diagnóstico Avançado S/A;(24) 7195-1992;(40) 99693-4683
1969;Patrícia Andrade;inovacao01@inmestra.com.br;Clínica Vida Saudável;Corporativa Plus Saúde LTDA;(58) 3685-8529;(12) 92289-4406
1970;Lucas Ferreira;esocial01@inmestra.com.br;Saúde Integral Ocupacional;Diagnóstico Avançado S/A;(16) 9426-7410;(50) 97826-8220
1971;Thiago Almeida;inovacao01@inmestra.com.br;Clínica Nova Esperança;Corporativa Plus Saúde LTDA;(92) 6513-1569;(53) 99793-3056
1972;Fernanda Souza;esocial01@inmestra.com.br;Saúde Integral Ocupacional;ProVida Serviços Médicos LTDA;(30) 2739-5557;(90) 91810-8426
1974;Carlos Moreira;esocial01@inmestra.com.br;Clínica Horizonte;Nova Esperança Serviços Médicos LTDA;(51) 6166-2925;(67) 93873-5531
1975;Thiago Almeida;esocial01@inmestra.com.br;Clínica Horizonte;Horizonte Clínicas Integradas;(29) 6220-3315;(98) 93366-2806
1976;Juliana Castro;esocial01@inmestra.com.br;Clínica Horizonte;Saúde e Trabalho LTDA;(94) 2539-8225;(92) 96860-8093
1979;Thiago Almeida;suporte01@inmestra.com.br;Clínica ProVida;ProVida Serviços Médicos LTDA;(63) 8458-7818;(54) 92186-5170
1980;Juliana Castro;suporte01@inmestra.com.br;Instituto Saúde e Trabalho;Nova Esperança Serviços Médicos LTDA;(94) 3864-5934;(54) 94798-7386
1981;Juliana Castro;suporte01@inmestra.com.br;Clínica Vida Saudável;Horizonte Clínicas Integradas;(40) 8038-9058;(79) 97932-6810
1982;Fernanda Souza;esocial01@inmestra.com.br;Centro de Diagnóstico Avançado;ProVida Serviços Médicos LTDA;(31) 6743-5544;(44) 95728-2750
1985;Lucas Ferreira;inovacao01@inmestra.com.br;Saúde Corporativa Plus;ProVida Serviços Médicos LTDA;(23) 9549-7503;(78) 94044-3732
1986;Patrícia Andrade;inovacao01@inmestra.com.br;Saúde Corporativa Plus;Vida Saudável LTDA;(63) 8765-7718;(41) 96566-2758
1987;Lucas Ferreira;suporte01@inmestra.com.br;Instituto MedCare;ProVida Serviços Médicos LTDA;(23) 3205-3366;(22) 92532-7493
1989;Juliana Castro;inovacao01@inmestra.com.br;Centro de Diagnóstico Avançado;ProVida Serviços Médicos LTDA;(30) 7438-6642;(18) 99704-5568
1990;Rafael Dias;esocial01@inmestra.com.br;Clínica ProVida;Bem-Estar Diagnósticos LTDA;(44) 2224-7609;(60) 96868-1112
1991;Vanessa Martins;inovacao01@inmestra.com.br;Centro de Diagnóstico Avançado;Diagnóstico Avançado S/A;(56) 2653-7854;(65) 92003-2557
1993;Fernanda Souza;suporte01@inmestra.com.br;Clínica Nova Esperança;Corporativa Plus Saúde LTDA;(73) 3314-9712;(55) 99683-6636
1994;João Lima;suporte01@inmestra.com.br;Centro Médico Bem-Estar;Bem-Estar Diagnósticos LTDA;(21) 9061-7015;(71) 99216-6443
1995;Juliana Castro;inovacao01@inmestra.com.br;Instituto MedCare;Corporativa Plus Saúde LTDA;(76) 9807-8871;(14) 97065-8725
1997;Vanessa Martins;suporte01@inmestra.com.br;Saúde Corporativa Plus;Saúde Integral S/A;(18) 8057-7415;(92) 97492-5368
1998;Fernanda Souza;inovacao01@inmestra.com.br;Clínica Nova Esperança;ProVida Serviços Médicos LTDA;(34) 9074-2518;(71) 98110-2217
1999;Juliana Castro;inovacao01@inmestra.com.br;Clínica Horizonte;ProVida Serviços Médicos LTDA;(26) 5939-7994;(19) 97179-2133
2001;Juliana Castro;esocial01@inmestra.com.br;Clínica ProVida;Saúde Integral S/A;(98) 4645-3372;(98) 91341-9229
2002;João Lima;esocial01@inmestra.com.br;Centro Médico Bem-Estar;Vida Saudável LTDA;(98) 4631-8939;(97) 96762-3958
2006;Juliana Castro;suporte01@inmestra.com.br;Clínica Nova Esperança;Diagnóstico Avançado S/A;(63) 5607-3585;(62) 99833-5726
2007;Fernanda Souza;suporte01@inmestra.com.br;Clínica Vida Saudável;Instituto MedCare LTDA;(78) 2728-9039;(75) 92182-5781
2008;Lucas Ferreira;inovacao01@inmestra.com.br;Clínica Nova Esperança;Vida Saudável LTDA;(78) 3780-5600;(33) 96382-2146
2009;Vanessa Martins;inovacao01@inmestra.com.br;Saúde Corporativa Plus;Nova Esperança Serviços Médicos LTDA;(23) 2704-4727;(60) 93679-8715
2010;Juliana Castro;inovacao01@inmestra.com.br;Centro Médico Bem-Estar;Saúde Integral S/A;(62) 2438-4503;(70) 94521-6264
2011;Patrícia Andrade;inovacao01@inmestra.com.br;Clínica Vida Saudável;Corporativa Plus Saúde LTDA;(62) 6924-8674;(48) 98405-7239
2012;Vanessa Martins;suporte01@inmestra.com.br;Saúde Corporativa Plus;Instituto MedCare LTDA;(80) 6625-4445;(65) 98924-4820
2013;Gabriela Rocha;esocial01@inmestra.com.br;Clínica ProVida;Nova Esperança Serviços Médicos LTDA;(51) 3801-6814;(29) 91677-8647
2014;Thiago Almeida;esocial01@inmestra.com.br;Clínica Horizonte;Diagnóstico Avançado S/A;(98) 3668-5019;(74) 99181-9030
2015;Vanessa Martins;inovacao01@inmestra.com.br;Instituto Saúde e Trabalho;Instituto MedCare LTDA;(28) 5820-8272;(98) 98496-4246
2017;João Lima;esocial01@inmestra.com.br;Clínica Horizonte;Vida Saudável LTDA;(75) 6347-1432;(56) 98363-5650
2019;Thiago Almeida;esocial01@inmestra.com.br;Clínica Vida Saudável;Corporativa Plus Saúde LTDA;(32) 8182-4494;(15) 96180-8423
2020;Juliana Castro;suporte01@inmestra.com.br;Clínica Nova Esperança;Saúde Integral S/A;(98) 4388-4539;(51) 95567-5900
